Key,Summary,Type,Environment,Service,Operation,DueDate,StartDate,Status,Priority,Labels,Assignee,Reporter,Description,LatestComment,Stream,Theme,JiraUrl
DSM-P0109,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-08-08,2028-08-08,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of August 08.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0109
DSM-P0110,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-08-15,2028-08-15,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of August 15.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0110
DSM-P0111,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-08-22,2028-08-22,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of August 22.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0111
DSM-P0112,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-08-29,2028-08-29,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of August 29.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0112
DSM-P0113,AMBER | Q3 Summer Campaign Peak Window 2028,PEAK_SEASON_PROTECTION_WINDOW,,,Peak Season Protection Window,2028-08-28,2028-08-05,Active,Medium,PeakSeasonProtectionWindow||service-release,Emerson Rivers,Winter Brooks,AMBER protection window during Q3 summer campaign peak 2028. CAB approval required for all production changes.,Window activated. All teams notified.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-P0113
DSM-E0242,prd | LogicLab | A/B test segment update,SERVICE_OP,prd,LogicLab,A/B test segment update,2028-08-03,2028-08-03,In Progress,Low,service-release||change-management,Jordan Storm,Jules Knight,LogicLab A/B test segment update applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0242
DSM-E0243,prd | StreamNode | ingestion tuning,SERVICE_OP,prd,StreamNode,ingestion tuning,2028-08-05,2028-08-05,In Progress,Low,service-release||change-management,Elliot Hunter,Cameron Shade,StreamNode ingestion tuning applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Data Science,https://example.atlassian.net/browse/DSM-E0243
DSM-E0244,stg | ZenithCore | token cache flush,SERVICE_OP,stg,ZenithCore,token cache flush,2028-08-07,2028-08-07,In Progress,Medium,service-release||change-management,Jules Frost,Jordan Storm,ZenithCore token cache flush applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-E0244
DSM-E0245,qa | AlphaLayer | rate limit update,SERVICE_OP,qa,AlphaLayer,rate limit update,2028-08-09,2028-08-09,In Progress,High,service-release||change-management,Emerson Rivers,Elliot Hunter,AlphaLayer rate limit update applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,RocketScience Themes,Data Entry Tools,https://example.atlassian.net/browse/DSM-E0245
DSM-E0246,prd | QuantumSync | capacity scaling,SERVICE_OP,prd,QuantumSync,capacity scaling,2028-08-11,2028-08-11,In Progress,High,service-release||change-management,Logan Snow,Kai Wolfe,QuantumSync capacity scaling applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0246
DSM-E0247,prd | QuantumCore | auth cache flush,SERVICE_OP,prd,QuantumCore,auth cache flush,2028-08-13,2028-08-13,In Progress,Low,service-release||change-management,Phoenix Moon,Avery Hale,QuantumCore auth cache flush applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0247
DSM-E0248,stg | CoreStream | broker upgrade,SERVICE_OP,stg,CoreStream,broker upgrade,2028-08-15,2028-08-15,In Progress,Medium,service-release||change-management,Winter Brooks,Logan Snow,CoreStream broker upgrade applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0248
DSM-E0249,qa | DataHub | partition rebalance,SERVICE_OP,qa,DataHub,partition rebalance,2028-08-17,2028-08-17,In Progress,Medium,service-release||change-management,Blake Fox,Phoenix Moon,DataHub partition rebalance applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0249
DSM-E0250,prd | NovaNode | device certificate renewal,SERVICE_OP,prd,NovaNode,device certificate renewal,2028-08-19,2028-08-19,In Progress,High,service-release||change-management,Jules Frost,Jordan Storm,NovaNode device certificate renewal applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0250
DSM-E0251,prd | MatrixNet | schema registry update,SERVICE_OP,prd,MatrixNet,schema registry update,2028-08-21,2028-08-21,In Progress,High,service-release||change-management,Emerson Rivers,Elliot Hunter,MatrixNet schema registry update applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0251
DSM-E0252,dev | GammaFlow | threshold calibration,SERVICE_OP,dev,GammaFlow,threshold calibration,2028-08-23,2028-08-23,In Progress,Low,service-release||change-management,Logan Snow,Kai Wolfe,GammaFlow threshold calibration applied to dev environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-E0252
DSM-M0057,GammaFlow Rule Engine v4.8 Release,MILESTONE,,,Release,2028-08-08,2028-08-01,Implementing,High,milestone||service-release,Elliot Hunter,Blake Fox,GammaFlow fraud rule engine v4.8 released. Updated velocity checks and threshold calibration.,Final validation in progress.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-M0057
DSM-M0058,StreamNode Analytics Pipeline v4.8,MILESTONE,,,Release,2028-08-20,2028-08-06,Implementing,High,milestone||service-release,Riley Flame,Kai Wolfe,StreamNode analytics pipeline v4.8 released with improved consumer throughput.,Final validation in progress.,New Initiatives,Data Science,https://example.atlassian.net/browse/DSM-M0058
DSM-P0114,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-09-05,2028-09-05,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of September 05.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0114
DSM-P0115,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-09-12,2028-09-12,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of September 12.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0115
DSM-P0116,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-09-19,2028-09-19,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of September 19.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0116
DSM-P0117,CAB | Weekly Change Advisory Board,PEAK_SEASON_PROTECTION_WINDOW,,,Change Advisory Board,2028-09-26,2028-09-26,Scheduled,Medium,PeakSeasonProtectionWindow||service-release,Cameron Lane,Jules Knight,Weekly Change Advisory Board session. Review and approve all production changes for the week of September 26.,Session scheduled.,,,https://example.atlassian.net/browse/DSM-P0117
DSM-E0253,prd | MatrixNet | schema registry update,SERVICE_OP,prd,MatrixNet,schema registry update,2028-09-03,2028-09-03,In Progress,High,service-release||change-management,Drew West,Winter Brooks,MatrixNet schema registry update applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0253
DSM-E0254,stg | GammaFlow | threshold calibration,SERVICE_OP,stg,GammaFlow,threshold calibration,2028-09-05,2028-09-05,In Progress,Low,service-release||change-management,Riley Flame,Blake Fox,GammaFlow threshold calibration applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-E0254
DSM-E0255,qa | FusionPoint | fraud rule sync,SERVICE_OP,qa,FusionPoint,fraud rule sync,2028-09-07,2028-09-07,In Progress,Medium,service-release||change-management,Avery Hale,Drew West,FusionPoint fraud rule sync applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Digital Enablers,Payment Systems,https://example.atlassian.net/browse/DSM-E0255
DSM-E0256,prd | CyberEngine | velocity check tuning,SERVICE_OP,prd,CyberEngine,velocity check tuning,2028-09-09,2028-09-09,In Progress,Medium,service-release||change-management,Jules Knight,Riley Flame,CyberEngine velocity check tuning applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0256
DSM-E0257,prd | LogicLab | TTL reconfiguration,SERVICE_OP,prd,LogicLab,TTL reconfiguration,2028-09-11,2028-09-11,In Progress,High,service-release||change-management,Cameron Shade,Elliot West,LogicLab TTL reconfiguration applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0257
DSM-E0258,stg | StreamNode | consumer group rebalance,SERVICE_OP,stg,StreamNode,consumer group rebalance,2028-09-13,2028-09-13,In Progress,High,service-release||change-management,Cameron Lane,Quinn Storm,StreamNode consumer group rebalance applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Data Science,https://example.atlassian.net/browse/DSM-E0258
DSM-E0259,qa | ZenithCore | rate limit reconfiguration,SERVICE_OP,qa,ZenithCore,rate limit reconfiguration,2028-09-15,2028-09-15,In Progress,Low,service-release||change-management,Elliot Hunter,Cameron Shade,ZenithCore rate limit reconfiguration applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Customer Facing Foundations,https://example.atlassian.net/browse/DSM-E0259
DSM-E0260,prd | AlphaLayer | mTLS policy update,SERVICE_OP,prd,AlphaLayer,mTLS policy update,2028-09-17,2028-09-17,In Progress,Medium,service-release||change-management,Kai Wolfe,Cameron Lane,AlphaLayer mTLS policy update applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,RocketScience Themes,Data Entry Tools,https://example.atlassian.net/browse/DSM-E0260
DSM-E0261,prd | QuantumSync | consumer group reset,SERVICE_OP,prd,QuantumSync,consumer group reset,2028-09-19,2028-09-19,In Progress,Medium,service-release||change-management,Avery Hale,Drew West,QuantumSync consumer group reset applied to prd environment. Scheduled maintenance window.,Change completed successfully. All checks passed.,Expansion Themes,Gaming,https://example.atlassian.net/browse/DSM-E0261
DSM-E0262,stg | QuantumCore | service account rotation,SERVICE_OP,stg,QuantumCore,service account rotation,2028-09-21,2028-09-21,In Progress,High,service-release||change-management,Jules Knight,Riley Flame,QuantumCore service account rotation applied to stg environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,Expansion Themes,Back End,https://example.atlassian.net/browse/DSM-E0262
DSM-E0263,qa | CoreStream | lag alert tuning,SERVICE_OP,qa,CoreStream,lag alert tuning,2028-09-23,2028-09-23,In Progress,Low,service-release||change-management,Phoenix Moon,Avery Hale,CoreStream lag alert tuning applied to qa environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0263
DSM-E0264,dev | DataHub | ingestion pipeline restart,SERVICE_OP,dev,DataHub,ingestion pipeline restart,2028-09-25,2028-09-25,In Progress,Low,service-release||change-management,Jordan Storm,Jules Knight,DataHub ingestion pipeline restart applied to dev environment. Scheduled maintenance window.,Operation validated. Promoting to next environment.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-E0264
DSM-BE0017,Q3 Security Compliance Audit 2028,BUSINESS_EVENT,,,Audit,2028-09-30,2028-09-01,In Progress,Medium,Event_Launch||service-release,Jules Knight,Cameron Shade,Q3 Security Compliance Audit 2028 running across all digital channels. All platform teams should ensure capacity is available during this period. Penetration testing and compliance review across all production services.,Event concluded successfully.,New Initiatives,Infra Pillars,https://example.atlassian.net/browse/DSM-BE0017
